Ensembl,CON-25-1,CON-25-2,CON-25-3,CDDP-25-1,CDDP-25-2,CDDP-25-3,CDDP-50-1,CDDP-50-2,CDDP-50-3,symbol
ENSG00000259345,132.8725455,118.5314506,104.812912,70.86842671,60.27124982,43.33540727,42.08244313,36.732441,24.07946011,AC013652.1
ENSG00000137801,11563.44531,11834.6508,9250.948862,2168.190785,2365.871448,2333.770225,3303.471786,2705.424133,3016.353703,THBS1
ENSG00000276107,6.360919733,11.76908021,4.031265846,0.957681442,7.196567142,4.227844611,9.017666386,25.55300244,11.23708139,AC037198.1
ENSG00000261136,19.78952806,28.58205193,20.9625824,28.73044326,33.28412303,33.82275689,36.07066554,30.34419039,32.10594682,AC023908.3
ENSG00000166073,533.6104887,527.9273121,457.9518001,135.0330833,89.05751839,78.21512531,118.7326074,100.6149471,155.7138421,GPR176
ENSG00000128829,1667.267739,1616.567231,1587.51249,2196.921228,2042.025927,1805.289649,1119.693576,1130.720358,1045.048569,EIF2AK4
ENSG00000140319,3634.912243,3672.793673,3744.239717,5666.601093,5839.114665,7118.633364,10884.32333,10088.64477,10684.8591,SRP14
ENSG00000248508,106.0153289,115.1688563,104.812912,84.2759669,77.36309678,63.41766917,30.05888795,52.70306752,54.58010959,SRP14-AS1
ENSG00000104081,241.7149499,230.3377126,328.951293,328.4847346,317.5485252,194.4808521,112.7208298,137.3473881,101.1337325,BMF
ENSG00000156970,1395.868497,1414.81157,1276.298767,142.6945349,147.5296264,102.5252318,130.7561626,122.9738242,94.71254311,BUB1B
ENSG00000259330,548.4526347,585.0914159,446.6642557,956.7237606,864.487628,1008.34094,1062.581689,852.8314563,964.7837018,INAFM2
ENSG00000188549,2589.6011,2694.278719,2347.002975,2041.776835,2087.904042,1508.283565,954.3696925,990.1788444,1096.418084,CCDC9B
ENSG00000140323,142.0605407,173.1736087,158.0256211,73.74147104,58.47210803,48.62021303,63.1236647,65.47956874,51.3695149,DISP2
ENSG00000128944,790.8743535,811.2258856,662.740105,283.4737069,256.3777045,292.7782393,324.6359899,316.2184051,274.5058453,KNSTRN
ENSG00000128928,2249.645279,2339.525015,2363.128039,2290.774009,2123.886878,2327.428459,1862.148109,1566.718462,1701.615181,IVD
ENSG00000140320,927.2807433,940.6857679,940.0911952,1597.412645,1592.24048,1442.751974,1056.569912,967.8199673,993.6790539,BAHD1
ENSG00000169105,874.9798477,879.3184211,730.4653712,1739.149499,1590.441338,1812.688377,1765.959667,1662.542221,1403.029876,CHST14
ENSG00000128891,177.3989837,213.5247409,191.8882542,346.680682,358.0292153,413.2718108,354.6948778,359.3390968,333.9018469,CCDC32
ENSG00000223313,1.413537718,3.362594344,4.031265846,3.830725768,6.29699625,9.512650376,10.52061078,7.985313261,3.210594682,RNU6-516P
ENSG00000166133,269.2789354,214.3653895,265.2572926,396.480117,379.6189168,399.5313158,392.2684878,443.9834173,422.1932006,RPUSD2
ENSG00000137812,558.3473988,602.7450362,482.9456483,94.81046277,89.95708928,143.7467168,96.18844145,68.67369405,85.08075906,KNL1
ENSG00000245849,49.47382014,51.27956375,59.66273451,88.10669267,70.16652964,61.30374687,70.63838669,36.732441,81.87016438,RAD51-AS1
ENSG00000051180,416.9936269,512.7956375,388.6140275,63.20697518,66.56824607,72.93031955,43.58538753,71.86781935,67.42248831,RAD51
ENSG00000137824,807.1300372,897.81269,741.7529156,992.157974,1041.703094,1079.157337,1015.990413,1087.599666,906.9929975,RMDN3
ENSG00000137880,20.49629692,24.378809,17.73756972,52.67247931,70.16652964,58.13286341,36.07066554,46.31481692,35.3165415,GCHFR
ENSG00000104129,161.1432999,136.185071,158.0256211,155.1443936,170.0188987,161.7150564,171.3356613,138.9444507,197.4515729,DNAJC17
ENSG00000188277,23.32337235,36.98853779,44.3439243,115.8794545,119.6429287,88.78473684,84.16488627,79.85313261,69.02778565,C15orf62
ENSG00000166140,364.6927314,351.391109,445.0517493,494.1636241,498.3622746,679.6260213,661.295535,702.707567,654.961315,ZFYVE19
ENSG00000166145,51.59412672,56.32345527,62.88774719,43.09566489,32.38455214,22.19618421,24.04711036,28.74712774,16.05297341,SPINT1
ENSG00000104140,122.9777815,141.2289625,100.7816461,316.0348759,381.4180586,379.4490539,556.0894271,448.7746053,555.4328799,RHOV
ENSG00000104142,889.1152249,853.2583149,884.4597265,1966.120001,2060.916915,2180.510858,2282.97254,1950.013498,1895.856159,VPS18
ENSG00000251161,10.60153289,10.08778303,4.031265846,10.53449586,4.497854464,3.170883459,10.52061078,15.97062652,8.026486704,AC020661.1
ENSG00000128917,20.49629692,32.78529486,22.57508874,206.8591915,213.1983016,321.3161905,572.6218155,525.4336126,512.0898517,DLL4
ENSG00000259405,7.774457451,6.725188689,4.837519015,15.32290307,12.5939925,33.82275689,55.60894271,6.388250609,30.50064947,ISCA1P4
ENSG00000128965,77.74457451,104.2404247,65.3065067,143.6522163,144.8309137,213.5061529,273.5358804,186.8563303,268.0846559,CHAC1
ENSG00000128908,912.4385972,884.3623126,906.2285621,335.1885047,280.6661186,157.4872118,171.3356613,231.5740846,202.2674649,INO80
ENSG00000187446,3287.888733,2972.533401,3467.69488,1516.967404,1499.584678,1508.283565,1218.887906,956.6405287,1240.894844,CHP1
ENSG00000247556,2658.864448,2647.202398,2824.304851,1217.213113,1215.320276,1272.581228,1049.05519,723.4693815,1056.28565,OIP5-AS1
ENSG00000104147,182.3463657,209.3214979,169.3131655,31.60348759,47.67725732,39.10756266,61.6207203,51.10600487,52.97481225,OIP5
ENSG00000137804,3075.151306,3032.21945,2900.898902,339.9769119,318.4480961,424.8983834,411.806765,207.6181448,305.0064947,NUSAP1
ENSG00000137806,228.2863415,237.9035499,253.9697483,422.337516,349.0335064,493.6008584,491.462818,480.7158583,401.3243352,NDUFAF1
ENSG00000137815,2151.404407,2113.390546,2030.14548,1199.974847,1209.02328,809.6322431,432.8479865,475.9246704,444.6673634,RTF1
ENSG00000137825,86.22580082,84.9055072,77.40030423,122.5832246,97.15365642,82.44296992,84.16488627,99.01788444,69.02778565,ITPKA
ENSG00000062524,0.706768859,0.840648586,3.225012676,7.661451537,11.69442161,38.0506015,27.05299916,25.55300244,16.05297341,LTK
ENSG00000103932,665.7762654,627.1238452,724.0153459,1079.306985,1046.200948,1093.954793,1154.261297,1579.494963,1102.839273,RPAP1
ENSG00000092445,972.5139503,1078.552136,868.3346631,519.0633416,536.1442521,470.347713,459.9009857,503.0747355,488.0103916,TYRO3
ENSG00000174197,396.49733,424.527536,466.0143317,200.1554214,219.4952978,155.3732895,90.17666386,127.7650122,142.8714633,MGA
ENSG00000137802,285.5346191,280.7766278,248.3259761,959.596805,874.3829078,617.2653133,359.203711,424.8186655,404.5349299,MAPKBP1
ENSG00000168970,33.21813638,44.55437506,43.53767113,113.9640916,122.3416414,97.24042606,67.63249789,97.42082179,105.9496245,JMJD7-PLA2G4B
ENSG00000137877,48.06028243,55.48280668,64.50025353,74.69915248,50.37597,119.4366103,144.2826622,258.7241497,202.2674649,SPTBN5
ENSG00000103966,1327.311918,1247.522502,1259.36745,503.7404385,453.38373,361.4807143,228.4475484,289.0683401,242.3998985,EHD4
ENSG00000188089,0.706768859,2.521945758,1.612506338,2.873044326,2.698712678,5.284805764,3.005888795,4.791187957,3.210594682,PLA2G4E
ENSG00000166887,1512.485359,1434.987137,1561.712389,2053.269012,1929.579565,2141.403296,1953.827717,1846.204426,2159.124923,VPS39
ENSG00000103978,619.1295207,515.3175833,524.8708131,657.9271507,632.3983376,585.5564787,628.2307582,456.7599185,484.7997969,TMEM87A
ENSG00000214013,230.4066481,243.78809,278.1573433,183.8748369,192.5081711,181.7973183,147.288551,175.6768917,173.3721128,GANC
ENSG00000103994,777.4457451,801.9787512,776.4218019,890.6437411,748.4429828,659.5437594,318.6242123,456.7599185,375.6395777,ZNF106
ENSG00000092531,476.3622111,485.8948828,536.1583575,400.3108428,390.4137675,329.7718797,324.6359899,431.2069161,332.2965495,SNAP23
ENSG00000180979,282.0007748,296.7489509,246.7134697,648.3503363,587.419793,622.550119,422.3273757,394.4744751,366.0077937,LRRC57
ENSG00000137814,909.6115218,899.4939872,763.5217511,726.8802145,638.6953339,821.2588158,698.8691449,694.7222537,667.8036938,HAUS2
ENSG00000159433,178.8125214,158.8825828,181.406963,148.4406235,141.2326302,134.2340664,100.6972746,129.3620748,109.1602192,STARD9
ENSG00000140326,388.7228726,391.7422411,371.682711,741.2454362,704.3640091,739.872807,535.0482056,626.0485597,558.6434746,CDAN1
ENSG00000128881,251.6097139,266.4856018,224.138381,45.01102778,53.97425357,38.0506015,55.60894271,75.06194466,102.7390298,TTBK2
ENSG00000159459,691.9267132,696.0570293,699.0214976,372.538081,400.3090473,231.4744925,138.2708846,215.6034581,149.2926527,UBR1
ENSG00000137842,331.474595,371.5666751,396.6765592,135.9907648,133.1364921,84.55689223,136.7679402,116.5855736,88.29135374,TMEM62
ENSG00000166946,773.205132,696.8976779,861.0783846,1034.295957,973.335706,1061.188997,1014.487468,908.7286491,878.0976454,CCNDBP1
ENSG00000104055,3.533844296,1.681297172,0.806253169,29.6881247,17.99141786,24.31010652,25.55005476,15.97062652,12.84237873,TGM5
ENSG00000168806,363.9859625,329.5342458,334.5950652,475.9676767,490.2661366,546.448916,566.6100379,434.4010414,531.3534198,LCMT2
ENSG00000168803,203.5494315,203.4369578,171.731925,123.540906,118.7433579,83.49993108,61.6207203,102.2120097,91.50194842,ADAL
ENSG00000140265,604.2873746,554.8280668,572.4397501,1442.268252,1233.311694,1463.891197,1032.522801,1097.182042,1069.128029,ZSCAN29
ENSG00000137822,371.7604199,387.5389982,418.4453948,372.538081,420.0996069,421.7275,438.8597641,407.2509763,341.9283336,TUBGCP4
ENSG00000067369,1176.063382,1131.512997,1252.111172,669.419328,642.2936175,716.6196616,473.4274853,442.3863547,610.0129895,TP53BP1
ENSG00000166963,45.93997585,59.68604961,49.98769648,39.26493913,44.97854464,38.0506015,69.13544229,28.74712774,30.50064947,MAP1A
ENSG00000168781,195.774974,200.9150121,187.0507352,136.9484462,142.1322011,131.063183,132.259107,121.3767616,128.4237873,PPIP5K1
ENSG00000237289,3.533844296,3.362594344,6.450025353,11.49217731,8.995708928,2.113922306,10.52061078,6.388250609,11.23708139,CKMT1B
ENSG00000166762,26.85721665,23.53816041,22.57508874,22.02667317,15.29270518,16.91137845,21.04122157,39.92656631,27.29005479,CATSPER2
ENSG00000223572,10.60153289,20.17556607,7.256278522,17.23826596,8.995708928,13.74049499,19.53827717,3.194125304,16.05297341,CKMT1A
ENSG00000205771,36.75198068,36.98853779,30.63762043,28.73044326,44.07897375,31.70883459,73.64427548,92.62963383,72.23838033,CATSPER2P1
ENSG00000167004,6288.829309,6471.312816,6545.96948,4129.522378,4398.002095,4338.825532,6005.765813,4984.432538,5475.669229,PDIA3
ENSG00000128886,10.60153289,10.92843162,12.09379754,53.63016076,45.87811553,49.67717418,37.57360994,35.13537835,35.3165415,ELL3
ENSG00000140264,2731.661641,2729.585959,3303.219234,3436.161014,3736.817489,5228.786823,7897.97281,8306.322854,8079.461516,SERF2
ENSG00000242028,16.25568376,10.08778303,18.54382289,253.7855822,306.7536744,448.1515288,413.3097094,619.6603091,568.2752586,HYPK
ENSG00000140259,806.4232684,821.3136686,779.6468145,1304.362124,1355.653335,1483.973459,1345.135236,1268.067746,1228.052466,MFAP1
ENSG00000092470,456.5726831,480.0103427,434.5704581,46.92639066,54.87382446,57.07590225,81.15899747,44.71775426,51.3695149,WDR76
ENSG00000171877,826.2127964,783.4844823,848.9845871,71.82610816,67.46781696,67.64551378,124.744385,140.5415134,163.7403288,FRMD5
ENSG00000185607,7.774457451,3.362594344,3.225012676,10.53449586,8.096138035,7.39872807,3.005888795,12.77650122,14.44767607,ACTBP7
ENSG00000166734,2247.524972,2137.769355,2238.965051,863.8286608,882.4790458,717.6766228,647.7690354,557.3748656,622.8553682,GOLM2
ENSG00000137770,993.7170161,991.124683,927.9973976,357.2151779,394.0120511,321.3161905,193.8798273,285.8742148,276.1111426,CTDSPL2
ENSG00000179523,190.1208231,158.8825828,149.9630895,220.2667317,242.8841411,225.1327256,309.6065459,386.4891618,333.9018469,EIF3J-DT
ENSG00000104131,1952.802358,1917.519425,1935.813859,2435.383907,2340.683463,2260.839906,2255.919541,1997.925378,2070.83357,EIF3J
ENSG00000259659,3.533844296,1.681297172,3.225012676,8.619132979,18.89098875,13.74049499,15.02944398,22.35887713,16.05297341,AC009996.1
ENSG00000104133,1057.326213,955.8174424,1136.010715,494.1636241,502.8601291,520.0248872,565.1070935,728.2605694,682.2513698,SPG11
ENSG00000229474,13.42860833,15.97232314,14.51255704,4.78840721,8.995708928,7.39872807,16.53238837,36.732441,32.10594682,PATL2
ENSG00000166710,6477.536595,6030.812957,6616.113506,16621.51911,16120.3104,22723.60783,32487.6461,25262.33703,30272.69725,B2M
ENSG00000185880,279.1736994,256.3978188,303.1511916,172.3826596,180.8137495,160.6580952,96.18844145,89.43550853,101.1337325,TRIM69
ENSG00000259479,41.69936269,38.66983496,45.15017747,40.22262057,28.78626857,52.84805764,49.59716512,52.70306752,33.71124416,SORD2P
ENSG00000140263,940.0025828,898.6533386,865.1096505,728.7955774,661.1846062,669.0564098,677.8279233,587.719056,561.8540693,SORD
ENSG00000140279,7.067688592,11.76908021,10.4812912,20.11131028,19.79055964,31.70883459,18.03533277,52.70306752,28.89535213,DUOX2
ENSG00000140254,8.481226311,17.65362031,7.256278522,30.64580615,16.19227607,13.74049499,9.017666386,3.194125304,8.026486704,DUOXA1
ENSG00000137857,25.44367893,24.378809,28.21886092,46.92639066,35.08326482,32.76579574,54.10599832,35.13537835,59.39600161,DUOX1
ENSG00000138606,111.6694798,107.603019,110.4566842,86.19132979,68.36738785,50.73413534,94.68549705,63.88250609,70.63308299,SHF
ENSG00000137860,33.92490524,22.69751183,44.3439243,5.746088653,4.497854464,8.455689223,10.52061078,41.52362896,12.84237873,SLC28A2
ENSG00000171766,422.6477778,411.0771586,412.8016226,264.320078,235.6875739,221.9618421,309.6065459,266.7094629,247.2157905,GATM
ENSG00000171763,309.5647603,306.8367339,300.7324321,526.7247931,461.479868,671.1703321,778.525198,715.4840682,849.2022933,SPATA5L1
ENSG00000166920,13.42860833,14.29102596,16.93131655,25.85739894,17.09184696,24.31010652,37.57360994,31.94125304,20.86886543,C15orf48
ENSG00000259354,9.894764029,10.92843162,12.90005071,8.619132979,8.995708928,5.284805764,12.02355518,4.791187957,3.210594682,AC025580.2
ENSG00000104154,78.45134337,75.65837275,62.08149402,28.73044326,28.78626857,31.70883459,39.07655434,35.13537835,19.26356809,SLC30A4
ENSG00000179362,4.240613155,5.043891517,5.643772184,1.915362884,2.698712678,2.113922306,3.005888795,3.194125304,3.210594682,HMGN2P46
ENSG00000104164,1085.596968,1136.556888,1104.566842,1710.419056,1556.257645,1265.1825,763.495754,680.3486899,751.2791555,BLOC1S6
ENSG00000137767,508.8735786,492.6200715,557.927193,231.758909,230.2901486,143.7467168,136.7679402,161.3033279,144.4767607,SQOR
ENSG00000137872,62.90242847,44.55437506,87.88159543,14.36522163,8.096138035,6.341766917,13.52649958,3.194125304,3.210594682,SEMA6D
ENSG00000104177,1219.883051,1171.864129,1161.810817,725.9225331,658.4858935,533.7653822,521.521706,416.8333522,592.3547187,MYEF2
ENSG00000259488,6.360919733,11.76908021,7.256278522,2.873044326,5.397425357,11.62657268,43.58538753,38.32950365,30.50064947,AC023355.1
ENSG00000128951,2007.22356,2160.466866,1839.063479,499.9097128,470.4755769,578.1577506,620.7160362,538.2101138,534.5640145,DUT
ENSG00000103995,257.2638648,306.8367339,300.7324321,98.64118853,101.6515109,116.2657268,90.17666386,86.24138322,69.02778565,CEP152
ENSG00000185634,56.54150874,79.86161568,62.88774719,25.85739894,17.09184696,27.48098997,37.57360994,30.34419039,38.52713618,SHC4
ENSG00000255302,3468.821561,3372.682128,3312.894272,4453.218706,4187.502506,4658.027801,3984.305598,2919.430528,3868.766591,EID1
ENSG00000138593,872.8595411,790.209671,898.9722836,920.3318658,905.8678891,813.8600877,548.5747051,507.8659234,561.8540693,SECISBP2L
ENSG00000166200,1477.853685,1483.744755,1467.380768,2223.736309,2147.275721,2121.321034,2165.742877,1632.198031,1725.694641,COPS2
ENSG00000156958,197.1885117,206.7995522,195.9195201,39.26493913,44.07897375,45.44932957,63.1236647,102.2120097,57.79070427,GALK2
ENSG00000166262,56.54150874,42.03242931,59.66273451,25.85739894,24.28841411,34.87971804,19.53827717,12.77650122,19.26356809,FAM227B
ENSG00000104047,243.1284876,259.7604131,223.3321278,426.1682417,362.5270698,418.5566165,257.003492,281.0830268,329.0859549,DTWD1
ENSG00000140284,53.00766444,52.96086093,54.01896233,30.64580615,27.88669768,21.13922306,18.03533277,15.97062652,24.07946011,SLC27A2
ENSG00000104064,508.1668098,485.0542342,492.6206863,376.3688067,387.7150548,468.2337907,583.1424263,558.9719283,598.7759081,GABPB1
ENSG00000244879,111.6694798,152.9980427,120.1317222,643.5619291,667.4816025,824.4296992,1175.302519,1277.650122,1167.051167,GABPB1-AS1
ENSG00000138592,932.2281253,969.2678198,1019.910259,666.5462837,637.795763,532.708421,318.6242123,453.5657932,380.4554698,USP8
ENSG00000092439,1009.265931,1007.937655,1014.266487,611.9584415,634.1974794,481.9742857,345.6772115,346.5625955,425.4037953,TRPM7
ENSG00000138600,826.2127964,759.9463219,909.4535748,488.4175355,457.8815844,375.2212093,321.6301011,311.4272172,253.6369798,SPPL2A
ENSG00000081014,443.1440747,392.5828897,375.7139768,295.9235656,327.443805,255.784599,205.9033825,186.8563303,202.2674649,AP4E1
ENSG00000183578,35.33844296,35.30724062,45.15017747,33.51885047,21.58970143,17.9683396,3.005888795,4.791187957,3.210594682,TNFAIP8L3
ENSG00000137869,1.413537718,2.521945758,4.837519015,11.49217731,11.69442161,13.74049499,24.04711036,12.77650122,14.44767607,CYP19A1
ENSG00000104093,389.4296414,414.439753,441.0204835,94.81046277,104.3502236,62.36070802,78.15310868,99.01788444,96.31784045,DMXL2
ENSG00000140280,183.0531345,168.1297172,133.8380261,580.3549539,420.0996069,410.1009273,314.1153791,269.9035882,215.1098437,LYSMD2
ENSG00000128872,444.5576124,432.0933733,326.5325335,362.9612665,341.8369393,233.5884148,99.19433024,151.720952,85.08075906,TMOD2
ENSG00000138594,2113.945658,2074.720711,2183.333582,1217.213113,1273.792384,864.594223,509.4981508,485.5070463,518.5110411,TMOD3
ENSG00000166477,584.4978466,606.9482792,565.1834715,746.9915248,719.6567142,632.0627694,422.3273757,384.8920992,491.2209863,LEO1
ENSG00000069956,1186.664915,1203.808775,1195.67345,1915.362884,1673.201861,1690.080883,906.2754718,867.2050202,927.861863,MAPK6
ENSG00000259438,3.533844296,0.840648586,6.450025353,11.49217731,9.895279821,11.62657268,27.05299916,38.32950365,44.94832554,MAPK6-DT
ENSG00000274528,6.360919733,7.565837275,7.256278522,10.53449586,24.28841411,21.13922306,36.07066554,30.34419039,27.29005479,AC090970.2
ENSG00000069966,583.0843089,575.8442815,592.5960793,254.7432636,257.2772753,285.3795113,246.4828812,273.0977135,263.2687639,GNB5
ENSG00000259577,4.947382014,7.565837275,9.675038029,5.746088653,8.995708928,10.56961153,16.53238837,15.97062652,11.23708139,CERNA1
ENSG00000128833,945.6567336,919.6695532,978.7913473,250.9125378,246.4824246,206.1074248,241.974048,210.8122701,229.5575197,MYO5C
ENSG00000197535,622.663365,626.2831967,572.4397501,153.2290307,155.6257645,135.2910276,171.3356613,314.6213425,211.899249,MYO5A
ENSG00000128989,4840.659917,4773.202672,4396.498531,7128.980655,6723.392853,8295.031128,7731.145982,5581.73397,7003.912298,ARPP19
ENSG00000260618,4.947382014,4.203242931,2.418759507,10.53449586,11.69442161,10.56961153,7.514721988,6.388250609,11.23708139,AC025917.1
ENSG00000047346,322.9933687,307.6773825,282.9948624,814.9869072,871.6841951,708.1639724,380.2449326,367.32441,476.7733102,FAM214A
ENSG00000169856,8.481226311,5.884540103,6.450025353,2.873044326,3.598283571,3.170883459,13.52649958,9.582375913,9.631784045,ONECUT1
ENSG00000279145,7.067688592,10.08778303,12.09379754,42.13798345,40.48069018,76.10120301,138.2708846,116.5855736,155.7138421,AC011912.1
ENSG00000137876,1740.7717,1758.636842,1817.294643,1657.746576,1524.772663,1823.257989,2022.963159,1654.556908,2009.832271,RSL24D1
ENSG00000069974,334.3016704,327.0123,284.6073687,70.86842671,64.76910428,64.47463032,82.66194187,54.30013018,67.42248831,RAB27A
ENSG00000276533,1.413537718,4.203242931,5.643772184,1.915362884,2.698712678,2.113922306,6.011777591,1.597062652,9.631784045,AC018926.2
ENSG00000225973,84.81226311,90.7900473,85.46283593,40.22262057,52.17511178,34.87971804,45.08833193,36.732441,33.71124416,PIGBOS1
ENSG00000069943,136.4063898,162.2451771,131.4192666,97.68350709,60.27124982,60.24678571,87.17077506,70.2707567,94.71254311,PIGB
ENSG00000260916,185.88021,159.7232314,162.056887,254.7432636,232.0892903,172.2846679,148.7914954,143.7356387,138.0555713,CCPG1
ENSG00000261652,10.60153289,20.17556607,13.70630387,8.619132979,8.995708928,16.91137845,13.52649958,14.37356387,4.815892022,C15orf65
ENSG00000171016,45.23320699,54.6421581,58.85648134,100.5565514,89.95708928,83.49993108,51.10010952,47.91187957,78.6595697,PYGO1
ENSG00000166450,177.3989837,174.0142573,174.1506845,61.29161229,57.57253714,48.62021303,61.6207203,71.86781935,69.02778565,PRTG
ENSG00000069869,617.0092141,609.4702249,592.5960793,172.3826596,123.2412123,70.81639724,70.63838669,130.9591375,97.92313779,NEDD4
ENSG00000181827,542.7984839,495.9826658,592.5960793,278.6852996,299.5571073,191.3099687,93.18255265,97.42082179,88.29135374,RFX7
ENSG00000151575,118.7371683,107.603019,94.33162079,67.03770095,57.57253714,62.36070802,58.61483151,49.50894222,91.50194842,TEX9
ENSG00000138587,131.4590078,149.6354483,109.650431,20.11131028,31.48498125,21.13922306,22.54416596,4.791187957,27.29005479,MNS1
ENSG00000137871,433.9560796,458.1534794,494.2331927,542.0476962,541.5416775,470.347713,489.9598736,437.5951667,470.3521208,ZNF280D
ENSG00000274667,7.067688592,5.043891517,6.450025353,1.915362884,5.397425357,6.341766917,7.514721988,1.597062652,8.026486704,AC090517.2
ENSG00000140262,1604.36531,1545.95275,1685.875377,114.9217731,137.6343466,123.6644549,154.803273,249.1417738,210.2939516,TCF12
ENSG00000128849,2170.487167,1986.452609,3121.006018,65.12233806,53.07468268,82.44296992,147.288551,84.64432057,99.52843513,CGNL1
ENSG00000255529,721.6110053,624.6018995,716.7590673,684.7422311,717.8575725,657.4298371,554.5864827,459.9540438,507.2739597,POLR2M
ENSG00000128918,31.09782981,36.1478892,30.63762043,6.703770095,7.196567142,5.284805764,9.017666386,14.37356387,9.631784045,ALDH1A2
ENSG00000166035,286.241388,293.3863566,289.4448877,17.23826596,24.28841411,31.70883459,109.714941,33.5383157,110.7655165,LIPC
ENSG00000259250,26.15044779,30.2633491,24.99384824,1.915362884,5.397425357,2.113922306,4.508833193,3.194125304,6.421189363,AC018904.1
ENSG00000137845,3635.619012,3388.654451,3626.526755,554.497555,574.8258005,384.7338596,404.292043,375.3097233,468.7468235,ADAM10
ENSG00000245975,7.774457451,11.76908021,7.256278522,15.32290307,17.09184696,14.79745614,12.02355518,7.985313261,9.631784045,AC090515.2
ENSG00000128923,568.2421628,483.372937,569.2147374,228.8858647,241.9845702,282.2086278,162.3179949,174.0798291,245.6104931,MINDY2
ENSG00000157450,751.2952973,672.5188689,778.8405614,630.1543889,592.8172184,468.2337907,368.2213774,396.0715378,372.4289831,RNF111
ENSG00000137776,1465.838614,1529.980427,1529.462262,1196.144121,1258.499679,805.4043985,605.6865923,621.2573717,634.0924496,SLTM
ENSG00000157456,1072.168359,1086.958622,1198.092209,152.2713493,113.3459325,237.8162594,226.944604,162.9003905,191.0303836,CCNB2
ENSG00000157483,2552.849119,2514.379921,2501.803584,231.758909,243.783712,215.6200752,369.7243218,453.5657932,433.430282,MYO1E
ENSG00000157470,271.3992419,280.7766278,265.2572926,58.41856797,62.0703916,87.72777569,106.7090522,59.09131813,72.23838033,FAM81A
ENSG00000259674,244.5420253,237.9035499,255.5822546,96.72582565,84.55966392,67.64551378,52.60305392,33.5383157,25.68475745,AC092868.1
ENSG00000140297,1002.198242,997.0092231,863.4971441,1457.591155,1334.963205,1421.612751,1282.011571,878.3844587,1035.416785,GCNT3
ENSG00000140307,840.3481736,913.7850131,891.716005,1068.772489,952.6455755,830.7714661,706.3838669,793.7401382,793.0168863,GTF2A2
ENSG00000140299,1034.70961,847.3737748,897.3597772,1339.796337,1285.486806,1435.353246,1244.437961,1062.046664,1152.603491,BNIP2
ENSG00000234797,147.0079227,141.2289625,180.6007099,231.758909,161.0231898,221.9618421,354.6948778,245.9476484,343.5336309,RPS3AP6
ENSG00000182718,41147.37621,41140.50116,41560.73836,15894.63889,16220.16277,16402.98013,27397.17342,32305.38333,25911.10438,ANXA2
ENSG00000240163,4.240613155,1.681297172,3.225012676,5.746088653,8.995708928,12.68353383,16.53238837,4.791187957,4.815892022,AC087385.1
ENSG00000128915,845.2955556,809.5445884,848.9845871,789.1295083,757.4386917,724.0183897,539.5570388,573.3454922,521.7216358,ICE2
ENSG00000245534,2.120306578,3.362594344,6.450025353,3.830725768,2.698712678,1.056961153,1.502944398,3.194125304,1.605297341,RORA-AS1
ENSG00000069667,192.9478986,167.2890686,172.5381782,123.540906,121.4420705,100.4113095,99.19433024,99.01788444,125.2131926,RORA
ENSG00000129003,840.3481736,884.3623126,853.0158529,633.0274332,651.2893264,503.1135088,308.1036015,367.32441,394.9031458,VPS13C
ENSG00000259251,0.706768859,0.840648586,0.806253169,11.49217731,31.48498125,32.76579574,30.05888795,63.88250609,36.92183884,AC104590.1
ENSG00000171914,373.8807265,345.5065689,385.3890148,13.40754019,26.08755589,12.68353383,61.6207203,67.07663139,85.08075906,TLN2
ENSG00000259370,17.66922148,15.13167455,29.83136726,7.661451537,1.799141786,1.056961153,10.52061078,7.985313261,12.84237873,AC103740.1
ENSG00000259727,14.13537718,13.45037738,21.76883557,8.619132979,15.29270518,9.512650376,12.02355518,6.388250609,9.631784045,AC103740.2
ENSG00000140416,12979.8101,12534.07042,13661.95995,3373.91172,3367.093852,3066.244304,4583.980413,4048.553823,4957.158188,TPM1
ENSG00000259498,10.60153289,4.203242931,4.837519015,6.703770095,11.69442161,7.39872807,10.52061078,31.94125304,43.3430282,TPM1-AS
ENSG00000103642,634.6784356,575.8442815,631.2962314,451.0679592,417.4008943,377.3351316,438.8597641,349.7567208,473.5627155,LACTB
ENSG00000185088,1865.163019,1799.828623,1768.1132,5056.558014,4612.999538,5617.748527,6038.83059,6262.082659,6193.237141,RPS27L
ENSG00000166128,652.3476571,609.4702249,685.3151937,356.2574965,367.0249243,274.8098997,121.7384962,158.1092026,176.5827075,RAB8B
ENSG00000138613,347.7302787,283.2985735,367.6514451,234.6319533,235.6875739,151.1454449,193.8798273,143.7356387,213.5045463,APH1B
ENSG00000074410,571.0692382,571.6410386,486.9769141,262.4047151,275.2686932,175.4555514,139.773829,164.4974532,141.266166,CA12
ENSG00000140455,610.6482944,548.1028782,684.5089406,356.2574965,356.2300736,263.1833271,201.3945493,231.5740846,255.2422772,USP3
ENSG00000259248,10.60153289,4.203242931,4.837519015,9.576814421,4.497854464,17.9683396,4.508833193,6.388250609,1.605297341,USP3-AS1
ENSG00000197361,17.66922148,10.92843162,12.90005071,29.6881247,23.38884321,25.36706767,49.59716512,41.52362896,27.29005479,FBXL22
ENSG00000103657,524.4224935,658.2278429,544.2208891,121.6255431,107.0489362,101.4682707,112.7208298,182.0651424,166.9509234,HERC1
