"","symbol"
"8866","CEP57L1"
"8867","ANKRD39"
"8868","GRIK5"
"8869","TMEM107"
"8870","RPSAP16"
"8871","RPL10P9"
"8872","C7orf25"
"8873","ASIC4"
"8874","LOC339803"
"8875","ID4"
"8876","LOC101928402"
"8877","RNU2-17P"
"8878","KRT18P4"
"8879","RNU1-28P"
"8880","THOC7-AS1"
"8881","PDE6B"
"8882","CORO1A"
"8883","CLGN"
"8884","ZNF543"
"8885","ASPN"
"8886","MIR5692C2"
"8887","LINC00334"
"8888","F12"
"8889","ZNF32-AS1"
"8890","LOC102723566"
"8891","RNU7-26P"
"8892","HLA-DRB1"
"8893","RN7SL285P"
"8894","NPIPB3"
"8895","SNORA80E"
"8896","C9orf85"
"8897","RHOJ"
"8898","FOCAD-AS1"
"8899","TAS2R30"
"8900","LINC02714"
"8901","SUV39H1"
"8902","SPDYE2"
"8903","CNTN2"
"8904","TTC12"
"8905","HSPA1L"
"8906","FRG2B"
"8907","GATA4"
"8908","SRRM4"
"8909","SYK"
"8910","RNU6-1251P"
"8911","CCDC189"
"8912","PLEKHN1"
"8913","TPI1P2"
"8914","SLC45A3"
"8915","NPIPP1"
"8916","IDI2"
"8917","LRRC25"
"8918","HNRNPA3P9"
"8919","LRRTM2"
"8920","ZNF287"
"8921","ANO9"
"8922","NID2"
"8923","DCST2"
"8924","SMIM41"
"8925","SPTLC1P1"
"8926","OSGEPL1"
"8927","SVBP"
"8928","ATP4A"
"8929","ZNF254"
"8930","RPS14P1"
"8931","ATE1-AS1"
"8932","DNAH2"
"8933","PDXP"
"8934","SPACA6P-AS"
"8935","ENPP3"
"8936","LINC02753"
"8937","AZGP1"
"8938","ANAPC1P2"
"8939","SPATA17"
"8940","LGALS4"
"8941","PPP3CC"
"8942","GLIS2-AS1"
"8943","LOC105376171"
"8944","ADAL"
"8945","TIAF1"
"8946","UBE2QL1"
"8947","ARRDC3-AS1"
"8948","CHRNA7"
"8949","FAM126B"
"8950","LOC100422493"
"8951","C2orf92"
"8952","FGF9"
"8953","LINC00896"
"8954","BNIP3P25"
"8955","RN7SL735P"
"8956","ADAM20"
"8957","SEC31B"
"8958","RAI1-AS1"
"8959","FGF23"
"8960","GABARAP"
"8961","RPL7AP65"
"8962","EZR-AS1"
"8963","UAP1L1"
"8964","KLF2"
"8965","CCDC163"
"8966","KYAT3"
"8967","GNG14"
"8968","NRGN"
"8969","MIR4727"
"8970","LINC02348"
"8971","LRP2BP"
"8972","DYNC2LI1"
"8973","MTND2P40"
"8974","SH2B2"
"8975","PPM1N"
"8976","ZNF285"
"8977","MICOS10"
"8978","ELAC1"
"8979","RPL24P8"
"8980","PRDM8"
"8981","RPS23P8"
"8982","RPSAP52"
"8983","GNGT1"
"8984","IRAK2"
"8985","RASSF9"
"8986","RPL32P7"
"8987","FBXL22"
"8988","HMSD"
"8989","LRRN3"
"8990","SMCR5"
"8991","PCDHB8"
"8992","C7orf31"
"8993","ZNF607"
"8994","CPT1C"
"8995","MORC2-AS1"
"8996","STAR"
"8997","EDDM13"
"8998","BMF"
"8999","VEZTP1"
"9000","RPLP0P3"
"9001","MIR3936HG"
"9002","JARID2-AS1"
"9003","ATP2C2-AS1"
"9004","FAM86JP"
"9005","FGA"
"9006","CHRM5"
"9007","ERCC8"
"9008","RGS19"
"9009","CEP83-DT"
"9010","CNKSR1"
"9011","ACVR2A"
"9012","LINC01366"
"9013","SP7"
"9014","PARP11-AS1"
"9015","HTRA4"
"9016","SFTPB"
"9017","SLC49A3"
"9018","ERVFRD-1"
"9019","ODAD1"
"9020","UBE2V2P4"
"9021","POU5F2"
"9022","LOC101927993"
"9023","DHDH"
"9024","C3orf35"
"9025","SYN1"
"9026","MID1IP1"
"9027","OR6B2"
"9028","IL7"
"9029","DPY19L3-DT"
"9030","SPEGNB"
"9031","DDHD1"
"9032","ARHGEF25"
"9033","CAPS2"
"9034","ZNF624"
"9035","PRNCR1"
"9036","RN7SL200P"
"9037","LINC02076"
"9038","ZNF572"
"9039","MYOM2"
"9040","PLPPR3"
"9041","RGPD5"
"9042","RPL37P17"
"9043","ZMAT1"
"9044","GJC2"
"9045","PTGES"
"9046","ANKDD1A"
"9047","NDUFA7"
"9048","LPGAT1-AS1"
"9049","RPL5P6"
"9050","LOC100420114"
"9051","RNU4ATAC"
"9052","RNU4-39P"
"9053","TMEM272"
"9054","ALDOB"
"9055","LOC100506100"
"9056","LINC01845"
"9057","SP4"
"9058","ETFBKMT"
"9059","LOC283038"
"9060","WNT10B"
"9061","SNORA2B"
"9062","ARG1"
"9063","RBBP4P2"
"9064","LCN2"
"9065","SGSM1"
"9066","NOD2"
"9067","MPZL3"
"9068","LOC100506281"
"9069","CYP2E1"
"9070","TMCC3"
"9071","ZNF532"
"9072","CATSPERD"
"9073","LCT"
"9074","LOC285626"
"9075","H2AC4"
"9076","NUDT7"
"9077","CCDC196"
"9078","GPR135"
"9079","TPTEP2-CSNK1E"
"9080","LOC730668"
"9081","RPL26P19"
"9082","SPOCD1"
"9083","SLC34A3"
"9084","RN7SKP4"
"9085","ELAVL3"
"9086","MIR219A1"
"9087","FOXP3"
"9088","MCPH1"
"9089","FSCN2"
"9090","TLDC2"
"9091","RPS6P25"
"9092","MTATP6P29"
"9093","KRT8P36"
"9094","FXN"
"9095","DNAI1"
"9096","SMAD9"
"9097","PXMP2"
"9098","HMX2"
"9099","FLJ42393"
"9100","NKPD1"
"9101","NDUFB8"
"9102","DNAJC27-AS1"
"9103","RPL4P4"
"9104","VIP"
"9105","STPG1"
"9106","PDZD2"
"9107","TMEM102"
"9108","RPSAP46"
"9109","LOC101927543"
"9110","JMJD1C-AS1"
"9111","LRRC8B"
"9112","HIF1A-AS3"
"9113","ZKSCAN3"
"9114","LOC106050037"
"9115","RPS5P3"
"9116","TMEM105"
"9117","SALL4P4"
"9118","FBXW10"
"9119","RHEBL1"
"9120","SNORA74D"
"9121","SIDT1"
"9122","RABAC1"
"9123","FA2H"
"9124","CTH"
"9125","NLRP9"
"9126","LINC01271"
"9127","RAB7B"
"9128","ITPK1-AS1"
"9129","RNU6-975P"
"9130","ALG9"
"9131","KCNE1"
"9132","COX6CP7"
"9133","LINC01535"
"9134","TTC39C-AS1"
"9135","KIAA0040"
"9136","TMEM191C"
"9137","DNAH10"
"9138","RPL21P19"
"9139","TNNC1"
"9140","ARHGEF37"
"9141","NPIPB13"
"9142","CFAP97D1"
"9143","MIA2-AS1"
"9144","KLHL26"
"9145","SLC9C2"
"9146","TAS2R43"
"9147","LENEP"
"9148","LRFN1"
"9149","TRHDE"
"9150","SDR42E2"
"9151","ZNF280D"
"9152","SPATA7"
"9153","IL17C"
"9154","POU2F2"
"9155","PTX4"
"9156","LINC01033"
"9157","RNU5D-1"
"9158","ZNF486"
"9159","GVQW3"
"9160","ZNF169"
"9161","DOK6"
"9162","KDM4D"
"9163","RPL13P6"
"9164","RAET1K"
"9165","RPL31P30"
"9166","TERB1"
"9167","LOC728138"
"9168","PCDHA3"
"9169","SDHAF3"
"9170","KEL"
"9171","ALG1L"
"9172","PMS2P4"
"9173","FLJ20021"
"9174","PTH1R"
"9175","RASL11B"
"9176","SMG7-AS1"
"9177","LINC00974"
"9178","LOC101928557"
"9179","CXXC5-AS1"
"9180","NECAB2"
"9181","SMIM10L2A"
"9182","CDKL2"
"9183","SERHL2"
"9184","SYPL2"
"9185","A4GALT"
"9186","CCDC27"
"9187","NDUFA6-DT"
"9188","TULP1"
"9189","ZNF100"
"9190","FAM161A"
"9191","APOF"
"9192","TEX26-AS1"
"9193","ZNF433-AS1"
"9194","RPL7AP48"
"9195","MIR3193"
"9196","EFCAB14-AS1"
"9197","RPL17P6"
"9198","ZNF22-AS1"
"9199","TUBA3D"
"9200","E2F3-IT1"
"9201","TNRC6B-DT"
"9202","ZNF77"
"9203","SAXO1"
"9204","LOC107985693"
"9205","TUB"
"9206","PRRT1B"
"9207","TREML2"
"9208","PJVK"
"9209","CKLF"
"9210","CHST13"
"9211","PIWIL2-DT"
"9212","LINC02021"
"9213","RNA5SP195"
"9214","GNG13"
"9215","RBPJL"
"9216","PRSS54"
"9217","SLC6A4"
"9218","GBP1"
"9219","SERPINI1"
"9220","ZNF443"
"9221","MIR191"
"9222","LOC101928731"
"9223","LHX9"
"9224","RPL10P12"
"9225","NSMCE1-DT"
"9226","FGF22"
"9227","MTND1P9"
"9228","YWHAH-AS1"
"9229","ZNF792"
"9230","KLK14"
"9231","IGF2BP2-AS1"
"9232","GBX1"
"9233","TAT-AS1"
"9234","LINC01635"
"9235","ZNF711"
"9236","IL6R-AS1"
"9237","PCDHGC5"
"9238","RPL23AP15"
"9239","GTF2IP5"
"9240","KLHL32"
"9241","HMGB3P29"
"9242","LOC107987420"
"9243","LINC02235"
"9244","RNU6-759P"
"9245","LINC02150"
"9246","COX10-AS1"
"9247","CARD8-AS1"
"9248","DIAPH1-AS1"
"9249","FAM95C"
"9250","CXCL8"
"9251","NUP93-DT"
"9252","PCDHGC4"
"9253","FAM89B"
"9254","LOC100130370"
"9255","LOC100505915"
"9256","CST2"
"9257","MUC2"
"9258","TTC16"
"9259","TNFAIP8L3"
"9260","TBCE"
"9261","SERAC1"
"9262","PARD6A"
"9263","RPSAP18"
"9264","H3C8"
"9265","CXADR"
"9266","UBE2F-SCLY"
"9267","CSF1R"
"9268","TRPC2"
"9269","HLA-DPA1"
"9270","SPINK4"
"9271","LOC101927762"
"9272","CDSN"
"9273","RPS13P2"
"9274","FANCB"
"9275","H2AC20"
"9276","CSNK2A3"
"9277","MTND5P2"
"9278","LINC00528"
"9279","MPZ"
"9280","RPL21P28"
"9281","KLHL10"
"9282","RPL18AP7"
"9283","TSKS"
"9284","LYL1"
"9285","SMG1P4"
"9286","TUBB1"
"9287","RNU2-37P"
"9288","MIR5194"
"9289","LRRN4"
"9290","ST3GAL3-AS1"
"9291","MTHFS"
"9292","ABCA17P"
"9293","ATP2A1-AS1"
"9294","TAS2R64P"
"9295","ANKAR"
"9296","LINC02177"
"9297","EFNA3"
"9298","MCIDAS"
"9299","LGALS7"
"9300","EEF1AKMT1"
"9301","LOC284241"
"9302","DAPK1-IT1"
"9303","EIF3CL"
"9304","RNU6-571P"
"9305","ABCA13"
"9306","LINC01730"
"9307","MARCHF10"
"9308","RB1-DT"
"9309","DNAJB7"
"9310","LINC01431"
"9311","OR2D3"
"9312","LINC02202"
"9313","LINC01589"
"9314","IL22RA1"
"9315","PRKCE-AS1"
"9316","PCDHGB9P"
"9317","LOC101927855"
"9318","CSF2"
"9319","CLIP3"
"9320","MYO3A"
"9321","SMAD1-AS1"
"9322","SLC39A5"
"9323","REL"
"9324","PILRA"
"9325","RPL23AP80"
"9326","SNORA54"
"9327","MIR4754"
"9328","IGFALS"
"9329","MIR661"
"9330","FAM83A-AS1"
"9331","LARGE-AS1"
"9332","CCDC68"
"9333","SLC25A2"
"9334","SNX25P1"
"9335","ASCL2"
"9336","RN7SL749P"
"9337","RNF227"
"9338","LOC100128523"
"9339","ST3GAL3"
"9340","GNB4"
"9341","SLC25A30-AS1"
"9342","LOC100131496"
"9343","PDE4B"
"9344","RN7SL825P"
"9345","YPEL4"
"9346","RN7SL850P"
"9347","COX8C"
"9348","SMC2-DT"
"9349","RNF223"
"9350","LINC00624"
"9351","OTUB2"
"9352","PRH1"
"9353","GPR22"
"9354","LOC100287896"
"9355","RPL7AP16"
"9356","SLC16A11"
"9357","DSG3"
"9358","GABBR2"
"9359","UBTFL6"
"9360","MIR4422HG"
"9361","LINC01534"
"9362","ST7-AS1"
"9363","ZNF709"
"9364","LOC101929719"
"9365","ZNF680"
"9366","RN7SL68P"
"9367","TBR1"
"9368","SCML1"
"9369","PKDREJ"
"9370","HCG14"
"9371","MIR3939"
"9372","DTD1-AS1"
"9373","TBX6"
"9374","OVOL2"
"9375","FAM245A"
"9376","THRSP"
"9377","RUNX1T1"
"9378","AMPD3"
"9379","RANBP3-DT"
"9380","RPS7P1"
"9381","MT1G"
"9382","TPPP3"
"9383","PATL1-DT"
"9384","MTND2P2"
"9385","TKTL2"
"9386","GBX2"
"9387","LOC102724421"
"9388","PCDHGA5"
"9389","BRWD1-AS2"
"9390","RNU6-398P"
"9391","EMID1"
"9392","FAM135A-AS1"
"9393","KCNK18"
"9394","SMCO3"
"9395","RNF222"
"9396","ASGR1"
"9397","HP"
"9398","NDST1-AS1"
"9399","PTPN22"
"9400","MIR6126"
"9401","VSTM5"
"9402","C17orf99"
"9403","MT1X"
"9404","STPG4"
"9405","LOC101928530"
"9406","HDHD5-AS1"
"9407","RPS15AP30"
"9408","LOC100133920"
"9409","ZNF793"
"9410","DFFB"
"9411","LOC100128164"
"9412","CCDC148-AS1"
"9413","SH2D4B"
"9414","CLEC4A"
"9415","STMND1"
"9416","GRHL1"
"9417","LOC101927557"
"9418","TRPV2"
"9419","LOC105372440"
"9420","SRSF12"
"9421","CST1"
"9422","RRAGAP1"
"9423","LINC00543"
"9424","LOC101059948"
"9425","PRR29"
"9426","RNU4-14P"
"9427","EFCAB13-DT"
"9428","NXPH2"
"9429","MIR126"
"9430","SLURP1"
"9431","BRME1"
"9432","LOC100505985"
"9433","LINC00639"
"9434","HLA-G"
"9435","CYP19A1"
"9436","MSLNL"
"9437","CTBP2P7"
"9438","FGF17"
"9439","STAG3L5P"
"9440","HCRT"
"9441","ZNF215"
"9442","APOL4"
"9443","TMC2"
"9444","MYL2"
"9445","KCNH7"
"9446","PCDHA13"
"9447","MIRLET7I"
"9448","SELL"
"9449","RPL21P63"
"9450","H2BC10"
"9451","RPL37P18"
"9452","C16orf95-DT"
"9453","LOC284788"
"9454","C1orf100"
"9455","LDHC"
"9456","PDIA2"
"9457","ZNF649-AS1"
"9458","LOC105374727"
"9459","RNU6-626P"
"9460","RN7SL166P"
"9461","LHB"
"9462","SNORA28"
"9463","SPACA4"
"9464","LOC100268168"
"9465","LOC101928295"
"9466","ZBTB8A"
"9467","AVIL"
"9468","ST6GALNAC2"
"9469","ST6GALNAC6"
"9470","PSMC1P1"
"9471","SLC6A13"
"9472","ZNF599"
"9473","RPS17P16"
"9474","ATP5PBP1"
"9475","RPL5P23"
"9476","PRKG1"
"9477","IGSF22-AS1"
"9478","LINC02175"
"9479","MIR4728"
"9480","LOC100420018"
"9481","RPL36AP48"
"9482","F3"
"9483","P2RX5"
"9484","TOB1-AS1"
"9485","LOC730183"
"9486","MIR659"
"9487","SRGAP3-AS3"
"9488","IL21R-AS1"
"9489","MTCYBP18"
"9490","LOC644584"
"9491","MAPRE3-AS1"
"9492","LOC105378429"
"9493","OR6J1"
"9494","HSPE1P27"
"9495","RNA5-8SN2"
"9496","SPTBN4"
"9497","LINC01585"
"9498","LINC01410"
"9499","LINC02593"
"9500","RN7SL441P"
"9501","MICU3"
"9502","RPL6P24"
"9503","RPL21P16"
"9504","PAEP"
"9505","LINC02579"
"9506","CSTA"
"9507","RNA5SP382"
"9508","RNU6-135P"
"9509","SERPINC1"
"9510","PSTPIP1"
"9511","MIR3912"
"9512","MATN3"
"9513","RN7SL605P"
"9514","RPL3P1"
"9515","PRSS57"
"9516","MROH3P"
"9517","EHHADH-AS1"
"9518","RPL23AP5"
"9519","PLET1"
"9520","RPL26P23"
"9521","RNU6-960P"
"9522","RNU6-254P"
"9523","GIMD1"
"9524","LINGO1"
"9525","EMSY-DT"
"9526","RNU2-42P"
"9527","LOC105369519"
"9528","PLIN1"
"9529","ZNF783"
"9530","LYPLAL1-DT"
"9531","HDX"
"9532","MIR106B"
"9533","NRIP2"
"9534","FRRS1"
"9535","LOC100131471"
"9536","GPR1"
"9537","LYRM4-AS1"
"9538","LOC541473"
"9539","LINC02482"
"9540","LOC100507250"
"9541","JHY"
"9542","NACAD"
"9543","LINC02701"
"9544","DHRS2"
"9545","TRPC7-AS1"
"9546","CFAP99"
"9547","SNORA14A"
"9548","CDC42EP2"
"9549","RNU6-126P"
"9550","ATAD3C"
"9551","TEX48"
"9552","POU5F1P6"
"9553","VHLL"
"9554","ARHGAP42-AS1"
"9555","RNU4ATAC18P"
"9556","MYLK2"
"9557","NPY4R"
"9558","LOC100506321"
"9559","MAGI1-IT1"
"9560","TAMALIN"
"9561","LOC100507516"
"9562","ANKRD19P"
"9563","EEF1DP4"
"9564","MTFP1"
"9565","KCNJ3"
"9566","CPN2"
"9567","LINC02071"
"9568","SNORD73B"
"9569","LINC00652"
"9570","TNS4"
"9571","OR1F2P"
"9572","DHX33-DT"
"9573","MFRP"
"9574","XYLT1"
"9575","NUDT16-DT"
"9576","VSNL1"
"9577","HOXB13"
"9578","SPATC1"
"9579","LINC01234"
"9580","LINC01823"
"9581","ANG"
"9582","TBX2-AS1"
"9583","MIR429"
"9584","CASQ2"
"9585","RUVBL1-AS1"
"9586","TINAG"
"9587","LINC02763"
"9588","ANKRD36C"
"9589","CILP2"
"9590","FLJ40194"
"9591","TICAM2"
"9592","EFCAB8"
"9593","TMEM256P2"
"9594","ZNF582"
"9595","LOC100130691"
"9596","LOC729732"
"9597","RNU1-134P"
"9598","CTRB1"
"9599","THSD8"
"9600","SNORD99"
"9601","SNORD53B"
"9602","HES7"
"9603","SELENOV"
"9604","MIR3925"
"9605","TNF"
"9606","SCT"
"9607","LARGE2"
"9608","RN7SKP239"
"9609","RAB44"
"9610","LOC100500719"
"9611","CYP21A1P"
"9612","FAM222A-AS1"
"9613","SPDYE7P"
"9614","ZSCAN10"
"9615","MIR4453HG"
"9616","NRIP3"
"9617","PHOSPHO2"
"9618","LOC100127965"
"9619","CCDC183"
"9620","C6orf163"
"9621","EFCAB13"
"9622","COL8A2"
"9623","CEBPA-DT"
"9624","RNU1-2"
"9625","FGD5"
"9626","TM4SF20"
"9627","RAC1P7"
"9628","P2RX2"
"9629","HIPK1-AS1"
"9630","FAM78A"
"9631","PPP4R1-AS1"
"9632","KCNH4"
"9633","RPL17P38"
"9634","ADCY4"
"9635","RNU1-3"
"9636","BNIP3P40"
"9637","NLGN1-AS1"
"9638","CCNYL7"
"9639","BNIP3P42"
"9640","NIPSNAP3B"
"9641","SMIM8"
"9642","SPDYC"
"9643","RNU6-31P"
"9644","RN7SL20P"
"9645","SUMO2P14"
"9646","KCNH6"
"9647","RNU6ATAC4P"
"9648","LOC728158"
"9649","RNU7-38P"
"9650","RPL5P33"
"9651","GJA1"
"9652","CLDND2"
"9653","RPL31P49"
"9654","A1BG"
"9655","PDHA1P1"
"9656","FAM104B"
"9657","LOC105378614"
"9658","CHKB"
"9659","RAD21L1"
"9660","KCNH1"
"9661","EBLN2"
"9662","B3GALT4"
"9663","FLJ46284"
"9664","WWC2-AS2"
"9665","PPP1R32"
"9666","RFPL2"
"9667","WDR88"
"9668","MTATP6P27"
"9669","C19orf85"
"9670","SNORA72"
"9671","LINC01962"
"9672","COL24A1"
"9673","C5orf46"
"9674","LINC02774"
"9675","SEMA5B"
"9676","LOC105371967"
"9677","TM4SF1-AS1"
"9678","PTPRD-AS1"
"9679","NPY4R2"
"9680","RPL21P75"
"9681","RCAN3AS"
"9682","LINC00323"
"9683","CCN6"
"9684","KRTCAP3"
"9685","ENPP7P12"
"9686","OLAH"
"9687","C2orf88"
"9688","LOC101928868"
"9689","ZNF37CP"
"9690","LINC01276"
"9691","SCARNA6"
"9692","HBZ"
"9693","C16orf46"
"9694","RPS20P17"
"9695","AIRN"
"9696","LOC390877"
"9697","EEF1A1P25"
"9698","RNY1P6"
"9699","CDIPTOSP"
"9700","CERNA2"
"9701","IL17REL"
"9702","MTND5P25"
"9703","LOC100996385"
"9704","CXCL3"
"9705","MOV10L1"
"9706","RNU6-1262P"
"9707","LINC01778"
"9708","TUSC8"
"9709","GPR19"
"9710","LOC101928682"
"9711","MTND3P10"
"9712","RNA5SP218"
"9713","FAM71F2"
"9714","ANGPTL5"
"9715","CHCHD4P5"
"9716","DBNDD2"
"9717","HNF1A-AS1"
"9718","CHRNB2"
"9719","EYA1"
"9720","MTND4P23"
"9721","DMRTC2"
"9722","RAET1E"
"9723","RPL32P18"
"9724","NUTM2D"
"9725","MTND1P5"
"9726","LOC648987"
"9727","OR7E38P"
"9728","HOXC4"
"9729","CYTH4"
"9730","PTGES2-AS1"
"9731","DLX1"
"9732","RPL34P21"
"9733","ARMC12"
"9734","RPL17P8"
"9735","OR10AD1"
"9736","KLF15"
"9737","LOC84214"
"9738","SNORA70G"
"9739","RPL23AP57"
"9740","ATP6V1G1P4"
"9741","RPS16P4"
"9742","RN7SL3"
"9743","ZNF84-DT"
"9744","SAXO2"
"9745","LINC02614"
"9746","CST6"
"9747","LOC101928371"
"9748","BARHL1"
"9749","ETV2"
"9750","LOC101928728"
"9751","TOMM5"
"9752","SHBG"
"9753","DNAJB5-DT"
"9754","SEC1P"
"9755","HOXA5"
"9756","ZNF578"
"9757","RPL21P81"
"9758","LOC101559451"
"9759","DMGDH"
"9760","SHOC1"
"9761","PTGES3P4"
"9762","PCDHA8"
"9763","KRT13"
"9764","LOC102724908"
"9765","MIR4258"
"9766","LINC01176"
"9767","GDPD1"
"9768","TMEM190"
"9769","INO80B"
"9770","RPSAP15"
"9771","RPL10P7"
"9772","TNFAIP8L2"
"9773","ACTRT3"
"9774","RPL27P3"
"9775","GS1-279B7.1"
"9776","RAB33A"
"9777","CYP51A1-AS1"
"9778","GPR79"
"9779","RN7SL648P"
"9780","SNORA74C-1"
"9781","ZNF252P-AS1"
"9782","ENO1-AS1"
"9783","RNU6-450P"
"9784","TFR2"
"9785","SPESP1"
"9786","RNU2-46P"
"9787","MARCO"
"9788","FCAMR"
"9789","LRIG2-DT"
"9790","H3C9P"
"9791","LINC01480"
"9792","RPL34P28"
"9793","HDAC2-AS2"
"9794","AKR1C1"
"9795","LINC02015"
"9796","WAS"
"9797","RNU6-841P"
"9798","TNFRSF17"
"9799","RNU4ATAC12P"
"9800","SAMD11P1"
"9801","STING1"
"9802","IKBKGP1"
"9803","MYT1"
"9804","FER1L5"
"9805","LINC02908"
"9806","MUC20"
"9807","RPL27AP2"
"9808","RPL23AP21"
"9809","CHRND"
"9810","RNF113B"
"9811","CCL19"
"9812","IGHV4-80"
"9813","RPL31P28"
"9814","UPK1A-AS1"
"9815","MRPL53P1"
"9816","CLCA4-AS1"
"9817","SLC22A1"
"9818","PDE2A"
"9819","LINC02292"
"9820","RPL6P19"
"9821","RN7SL738P"
"9822","EAF2"
"9823","PRAM1"
"9824","LINC01907"
"9825","DAO"
"9826","MIR4500HG"
"9827","CCL17"
"9828","RBM46"
"9829","NINJ2-AS1"
"9830","PLAAT2"
"9831","C9orf50"
"9832","PF4V1"
"9833","ACTL7B"
"9834","CXCL2"
"9835","ACTN2"
"9836","PCDHGB2"
"9837","STAT4"
"9838","LINC02626"
"9839","GPR75"
"9840","KCNJ2-AS1"
"9841","TTYH1"
"9842","LINC00960"
"9843","GPRC5D"
"9844","HOXA6"
"9845","GDPD3"
"9846","NANOGP6"
"9847","STEAP2-AS1"
"9848","MARK3P1"
"9849","GAS2L2"
"9850","RPL35P5"
"9851","LINC00515"
"9852","ADAM20P1"
"9853","RNU6-892P"
"9854","RPL7P11"
"9855","LOC100287430"
"9856","RPGR"
"9857","GNG10"
"9858","CDK15"
"9859","SLC10A5P1"
"9860","ZNF221"
"9861","PRRT3-AS1"
"9862","AGRP"
"9863","FOXO1B"
"9864","EPIST"
"9865","RNA5SP364"
"9866","ZMYND15"
"9867","STON2"
"9868","CNMD"
"9869","UPK1A"
"9870","SCRT2"
"9871","LINC02856"
"9872","ZNF695"
"9873","CYP2D6"
"9874","LINC02478"
"9875","GPR25"
"9876","ANGPTL6"
"9877","TP53TG5"
"9878","TMEM178A"
"9879","ESPNL"
"9880","ZNF724"
"9881","HDAC11-AS1"
"9882","RNU6-608P"
"9883","IGSF5"
"9884","LOC105370500"
"9885","EPGN"
"9886","TSKU-AS1"
"9887","RNU6-212P"
"9888","USP8P1"
"9889","RIMBP3"
"9890","ATP8B4"
"9891","UPK3B"
"9892","PLA2G4A"
"9893","GLRA1"
"9894","RPS2P8"
"9895","OR7A19P"
"9896","TSPEAR"
"9897","MIR4674"
"9898","KANSL1-AS1"
"9899","IFITM9P"
"9900","HOXC6"
"9901","SLC25A31"
"9902","RABGAP1L-DT"
"9903","HTRA3"
"9904","LOC105372990"
"9905","HOXC13"
"9906","TBC1D22A-AS1"
"9907","RIPOR3-AS1"
"9908","RPL7P49"
"9909","SLC24A4"
"9910","ZNF705A"
"9911","ACTBP14"
"9912","RPL23AP87"
"9913","TAF1A-AS1"
"9914","IGLCOR22-2"
"9915","LYG1"
"9916","OR52I1"
"9917","DACH1"
"9918","PCDHA2"
"9919","SEC24B-AS1"
"9920","RNU5F-4P"
"9921","RPL17P18"
"9922","FTLP12"
"9923","HRH4"
"9924","RNU6-915P"
"9925","LOC102724219"
"9926","ANKK1"
"9927","E2F5-DT"
"9928","STX16-NPEPL1"
"9929","UGT1A6"
"9930","SNORD100"
"9931","LINC02099"
"9932","ZNF837"
"9933","AKR1C2"
"9934","ACOT12"
"9935","RPS27AP5"
"9936","RGS7BP"
"9937","FAM230I"
"9938","RNY1P15"
"9939","OR6L2P"
"9940","TMEM145"
"9941","BNIP3P11"
"9942","TTR"
"9943","MIR561"
"9944","LINC00539"
"9945","RPL12P8"
"9946","PCDHB18P"
"9947","LOC730338"
"9948","KARS1P2"
"9949","MINDY4"
"9950","DIPK2B"
"9951","POT1-AS1"
"9952","CXCL17"
"9953","C19orf18"
"9954","MIR3619"
"9955","C2CD4D"
"9956","RNA5SP474"
"9957","KIRREL3-AS2"
"9958","GPR18"
"9959","SLC38A4"
"9960","FUT3"
"9961","LOC102724701"
"9962","RPL21P86"
"9963","MIR212"
"9964","GSTA1"
"9965","LINC00173"
"9966","R3HDM2-DT"
"9967","HINT2"
"9968","ANKRD22"
"9969","PSMB11"
"9970","LINC01623"
"9971","BCYRN1"
"9972","GOLGA8DP"
"9973","AVPR2"
"9974","CAV3"
"9975","MIR3685"
"9976","SPIN2A"
"9977","RNU6-547P"
"9978","SEBOX"
"9979","LURAP1"
"9980","MIR4505"
"9981","OCIAD1-AS1"
"9982","LTC4S"
"9983","IL12RB2"
"9984","CACNA1G-AS1"
"9985","FDX2"
"9986","LINC00937"
"9987","RNY4P17"
"9988","LOC100421511"
"9989","RNU6-323P"
"9990","OLIG1"
"9991","GFRA3"
"9992","DBH-AS1"
"9993","A4GNT"
"9994","OTOS"
"9995","PCDHGA1"
"9996","LINC00271"
"9997","CERNA3"
"9998","WFDC21P"
"9999","VIPR1"
"10000","OMD"
"10001","HOXD13"
"10002","RNU6-1156P"
"10003","RASA4"
"10004","SNORD59A"
"10005","RPL13AP26"
"10006","LILRB3"
"10007","XIRP1"
"10008","ASTN2-AS1"
"10009","RPL31P50"
"10010","BNC2"
"10011","ADAM23"
"10012","SDR42E1"
"10013","SNORA73B"
"10014","RNA5SP216"
"10015","CASQ1"
