"","gene_id","baseMean","logFC","lfcSE","P.Value","adj.P.Val","symbol","entrez"
"203","ENSG00000175115",1619.11230424354,-2.56795905110154,0.120811629450724,2.07151040576669e-101,2.49058508442352e-99,"PACS1","55690"
"204","ENSG00000198563",5464.04626177492,3.09445913332475,0.145488090469364,2.47095930218878e-101,2.95635213681874e-99,"DDX39B","7919"
"205","ENSG00000078237",896.094361111991,3.48612932172288,0.163913825865562,3.2309438905619e-101,3.84686217494231e-99,"TIGAR","57103"
"206","ENSG00000151689",669.213320503901,2.89648977927223,0.13654812203829,7.00333671304543e-101,8.29810819134615e-99,"INPP1","3628"
"207","ENSG00000274180",1655.06668093418,2.63590407815364,0.124337232039773,7.21262924139063e-101,8.50500756748019e-99,"NATD1","256302"
"208","ENSG00000087586",1059.01566818963,-2.56062396718909,0.120820981330336,7.76519818505135e-101,9.11277587965333e-99,"AURKA","6790"
"209","ENSG00000183963",2731.49563233367,2.66230830845234,0.125828223895806,1.77323887315928e-100,2.07105856390369e-98,"SMTN","6525"
"210","ENSG00000140443",604.465848081228,-4.02479322591195,0.189951304950853,1.8643796218206e-100,2.16718668172483e-98,"IGF1R","3480"
"211","ENSG00000154767",2671.61778094347,2.20245231085056,0.104304719457905,3.86987645091651e-100,4.47719149583157e-98,"XPC","7508"
"212","ENSG00000186193",1691.18160731591,-2.30997890679967,0.109629957203686,9.65984469535529e-100,1.11233338423934e-97,"SAPCD2","89958"
"213","ENSG00000143815",3932.97232343155,-1.92242076374865,0.0913401767292558,2.2562090446557e-99,2.58588968403132e-97,"LBR","3930"
"214","ENSG00000169504",1941.83501227553,-2.26274940830971,0.107701779252895,3.5502115767142e-99,4.05004834149159e-97,"CLIC4","25932"
"215","ENSG00000112118",4043.94134852284,-2.55450835878355,0.121909736577064,1.21512441790974e-98,1.37978502768853e-96,"MCM3","4172"
"216","ENSG00000183098",613.341330116747,-4.20039114263618,0.200655887573561,3.94528337555641e-98,4.45926107614157e-96,"GPC6","10082"
"217","ENSG00000065534",1579.04806547744,-2.80655222948776,0.13427003220052,4.45091825671374e-98,5.00769137992742e-96,"MYLK","4638"
"218","ENSG00000112972",3311.0226647406,-2.25480220162764,0.108074522640684,7.61771278107309e-98,8.53149047403561e-96,"HMGCS1","3157"
"219","ENSG00000166750",1438.92781639025,2.67181494450774,0.128080412462941,9.45356945854861e-98,1.05394408231737e-95,"SLFN5","162394"
"220","ENSG00000151276",474.440327292671,-4.09801145941116,0.19632445339766,1.40582686882945e-97,1.56021337609864e-95,"MAGI1","9223"
"221","ENSG00000088836",1130.46812977964,2.65798392917058,0.127575653968638,1.60459188309298e-97,1.77278491516313e-95,"SLC4A11","83959"
"222","ENSG00000185104",403.82502331975,-4.94175460607656,0.237193974202859,2.22125130363864e-97,2.44307761095717e-95,"FAF1","11124"
"223","ENSG00000148154",4104.54531824134,-3.09914193362808,0.148725947149729,2.23190143603853e-97,2.44383243400523e-95,"UGCG","7357"
"224","ENSG00000101199",4454.41057532155,2.3727053839363,0.114067235179559,2.77822999407795e-97,3.02851764732222e-95,"ARFGAP1","55738"
"225","ENSG00000151131",1462.72017765694,2.8461140455172,0.136732111027711,2.85069764303659e-97,3.0937637650778e-95,"NOPCHAP1","121053"
"226","ENSG00000100605",987.85902132761,-3.42701998315134,0.164642030313153,4.44182526671098e-97,4.79932371438855e-95,"ITPK1","3705"
"227","ENSG00000163082",434.853777703373,-3.80559747647431,0.183147022265608,1.03375350564433e-96,1.11205579969028e-94,"SGPP2","130367"
"228","ENSG00000163297",1162.56969469498,-2.60473952430579,0.125580429372439,1.06708965736323e-96,1.14290428061781e-94,"ANTXR2","118429"
"229","ENSG00000101000",482.215859329972,4.03423608417138,0.194246734878429,1.27064314392421e-96,1.35500279960996e-94,"PROCR","10544"
"230","ENSG00000165959",1469.4590312647,-2.94443298714855,0.142140279024504,2.52060900042092e-96,2.67631934862874e-94,"CLMN","79789"
"231","ENSG00000140961",1103.53995016636,3.09012683085003,0.149248504931737,3.55671418021667e-96,3.76015209905923e-94,"OSGIN1","29948"
"232","ENSG00000183508",446.068475016578,6.08295962343124,0.294551599654684,3.62971483175473e-96,3.82085904199349e-94,"TENT5C","54855"
"233","ENSG00000162139",1444.60658719311,2.45620850464967,0.118791387237855,3.76321818505079e-96,3.94446377883508e-94,"NEU3","10825"
"234","ENSG00000157873",825.550337640712,2.65506722094502,0.128375450724722,3.82288843969068e-96,3.98995679831035e-94,"TNFRSF14","8764"
"235","ENSG00000012660",4032.30979409451,-2.24219268357212,0.108599778543266,6.98960056715727e-96,7.26414970807908e-94,"ELOVL5","60481"
"236","ENSG00000187498",867.539398815614,-3.88497560141404,0.188055223655599,1.25720661011613e-95,1.30107622473917e-93,"COL4A1","1282"
"237","ENSG00000104375",375.577240439636,-4.66761737380587,0.226265853655961,1.86229923680595e-95,1.91918543618234e-93,"STK3","6788"
"238","ENSG00000105810",1651.8540019184,-2.89908436926512,0.140753676586951,2.78569683759685e-95,2.85877767095138e-93,"CDK6","1021"
"239","ENSG00000105738",592.860515697869,-4.05956635957426,0.196918613381462,3.03311718938324e-95,3.09971938766679e-93,"SIPA1L3","23094"
"240","ENSG00000054611",465.322912942533,-3.88687427315752,0.18887926887746,6.57667815655244e-95,6.69320270314364e-93,"TBC1D22A","25771"
"241","ENSG00000144366",495.095352948411,-3.43258693747009,0.166904519963971,7.74624548828173e-95,7.85091583021016e-93,"GULP1","51454"
"242","ENSG00000181222",6704.01747931517,2.11407568143965,0.103033323820681,1.06438602517747e-94,1.0743290551246e-92,"POLR2A","5430"
"243","ENSG00000099889",1499.61892396544,2.33285596835291,0.113794606555236,1.38922486684531e-94,1.39645566840635e-92,"ARVCF","421"
"244","ENSG00000183018",1004.12841351468,-3.07022507674924,0.149586231490257,1.43530815877209e-94,1.43688992694707e-92,"SPNS2","124976"
"245","ENSG00000010292",4591.15149606319,-1.96736163044623,0.0960121662661237,2.24052896679483e-94,2.23388024262508e-92,"NCAPD2","9918"
"246","ENSG00000243678",559.739079444237,5.18665331090112,0.25330123772578,3.08126346126675e-94,3.05968214228703e-92,"NME2","4831"
"247","ENSG00000166848",2791.6305272961,2.14604856876303,0.105140104588742,9.31350374634452e-94,9.21098009623355e-92,"TERF2IP","54386"
"248","ENSG00000196712",1479.58659355321,-2.78233147458363,0.136281060523794,1.02362954824763e-93,1.00829565983412e-91,"NF1","4763"
"249","ENSG00000088992",2244.8534896171,-2.55522936505672,0.125313735048067,1.42838739570742e-93,1.40136230618064e-91,"TESC","54997"
"250","ENSG00000169439",1054.59754733508,-2.59149444581304,0.127413553521325,4.18340530119143e-93,4.07168181834612e-91,"SDC2","6383"
"251","ENSG00000170385",6053.41473515251,2.75897017421566,0.135628810850012,4.54650855473479e-93,4.40759744355653e-91,"SLC30A1","7779"
"252","ENSG00000111110",461.95389291507,-4.82976141946249,0.237556517571495,7.68400697454759e-93,7.41990704979247e-91,"PPM1H","57460"
"253","ENSG00000110171",852.174598415012,2.96261475116636,0.145782731047074,8.26427570444183e-93,7.9489368706998e-91,"TRIM3","10612"
"254","ENSG00000132842",854.406096584775,-3.20585903112453,0.157850943420532,1.30768190991434e-92,1.25287164861207e-90,"AP3B1","8546"
"255","ENSG00000144645",382.563625794146,-4.00604885396004,0.1973926146527,2.18443745988213e-92,2.08473531433965e-90,"OSBPL10","114884"
"256","ENSG00000131747",6421.67251226742,-2.61629982215001,0.129519293102734,7.20191298440926e-92,6.84656278172891e-90,"TOP2A","7153"
"257","ENSG00000196230",21823.0294334514,-2.18280805075915,0.108092487854019,7.58310427035276e-92,7.18111190883947e-90,"TUBB","203068"
"258","ENSG00000127824",7207.16623155124,2.53359030183642,0.125476839088026,8.06129394681964e-92,7.60459063975559e-90,"TUBA4A","7277"
"259","ENSG00000110925",1718.28449817746,2.43416101462293,0.120600300146475,9.04073069139707e-92,8.49586213286958e-90,"CSRNP2","81566"
"260","ENSG00000106554",1037.65544488236,-3.24712242185767,0.160664280389523,9.99886121274243e-92,9.36038431163869e-90,"CHCHD3","54927"
"261","ENSG00000198648",467.833932061748,-4.06796299031587,0.201198372681202,1.01716736805993e-91,9.48595590737869e-90,"STK39","27347"
"262","ENSG00000034053",358.825266430712,-4.3272924372792,0.214091803195911,1.08656133807591e-91,1.00947310374954e-89,"APBA2","321"
"263","ENSG00000109586",555.741535018659,-3.09800566430863,0.153671003690262,2.49358122051903e-91,2.30792704134605e-89,"GALNT7","51809"
"264","ENSG00000100345",17301.1746418321,-2.04817003995057,0.101692448843991,2.50350862326022e-91,2.30840436100389e-89,"MYH9","4627"
"265","ENSG00000145715",2738.69569809858,-2.60612475732261,0.129442802447714,2.75042835560644e-91,2.5265826321333e-89,"RASA1","5921"
"266","ENSG00000148339",4206.03075773559,3.47786791736771,0.172597509826287,3.83216593078271e-91,3.50714678299655e-89,"SLC25A25","114789"
"267","ENSG00000165092",3494.67573941766,-1.98614839288188,0.0988641288860251,7.61221243272448e-91,6.94069644377075e-89,"ALDH1A1","216"
"268","ENSG00000177076",345.183537489453,3.90032873512269,0.19389593533422,8.29217703273367e-91,7.53267504006884e-89,"ACER2","340485"
"269","ENSG00000198682",1162.52497761682,-2.42557254508618,0.120930763562669,1.14886490257738e-90,1.03978632714079e-88,"PAPSS2","9060"
"270","ENSG00000059728",1045.04904823644,3.32163924544498,0.165416297821823,1.4482197757136e-90,1.30590023672528e-88,"MXD1","4084"
"271","ENSG00000173110",320.963483547478,5.15804977767809,0.257144445178307,1.51059246520089e-90,1.35715389721547e-88,"HSPA6","3310"
"272","ENSG00000141401",502.42738493348,-3.34111608373443,0.166550115891297,2.17865333760942e-90,1.95021278874256e-88,"IMPA2","3613"
"273","ENSG00000287299",1387.14494054743,-2.39767204623462,0.119758586254398,2.38181890323283e-90,2.12432262689424e-88,"LOC101927741","101927741"
"274","ENSG00000138119",5172.53472271175,-1.88329316926518,0.0941282435352379,4.65441697205093e-90,4.13619148817004e-88,"MYOF","26509"
"275","ENSG00000160216",952.245528669148,-2.79176355826967,0.139752361664568,7.56530260436038e-90,6.69870675007751e-88,"AGPAT3","56894"
"276","ENSG00000140718",360.924002300437,-5.45331702063166,0.27350166459023,1.31771708791214e-89,1.16257723076335e-87,"FTO","79068"
"277","ENSG00000104689",1300.60583058912,2.1961014814887,0.110240403531059,1.81699677126909e-89,1.59732902540921e-87,"TNFRSF10A","8797"
"278","ENSG00000147010",1128.00545974029,-2.66270872423518,0.133757581542168,2.70603420316617e-89,2.37038931789488e-87,"SH3KBP1","30011"
"279","ENSG00000092964",1965.48255124792,-2.69696174573203,0.135498341601678,2.95530894778111e-89,2.57953247552411e-87,"DPYSL2","1808"
"280","ENSG00000144036",350.12015452556,-4.36694754470602,0.219131443406233,3.23806355335499e-89,2.81631151677794e-87,"EXOC6B","23233"
"281","ENSG00000026103",2148.19968057093,2.44772621253125,0.123059591696375,3.27627089730108e-89,2.83947336742415e-87,"FAS","355"
"282","ENSG00000008441",2562.34422109823,-2.35256274771843,0.118439704315739,5.56417943800571e-89,4.80537426323824e-87,"NFIX","4784"
"283","ENSG00000105643",1768.62088169193,2.34388125725604,0.118048797448265,6.49255451616565e-89,5.58746963571912e-87,"ARRDC2","27106"
"284","ENSG00000104228",1496.69125864489,2.31720780181934,0.116936593820502,1.41826292028709e-88,1.21628442817768e-86,"TRIM35","23087"
"285","ENSG00000120709",3438.69711752776,2.61142589325641,0.131892978720146,2.2020822008284e-88,1.88189791427589e-86,"FAM53C","51307"
"286","ENSG00000116133",5597.57345114405,-2.3505013528627,0.118819620908426,2.774800343702e-88,2.36310861215205e-86,"DHCR24","1718"
"287","ENSG00000182606",405.282243223339,-3.55993434171297,0.179598849017186,2.84580473918949e-88,2.41519213972667e-86,"TRAK1","22906"
"288","ENSG00000102893",1276.28989570556,-2.48947525912687,0.125943370650928,3.91985863778359e-88,3.31525423479028e-86,"PHKB","5257"
"289","ENSG00000189190",497.494468363687,3.12699082952668,0.158043950971143,4.59116133097859e-88,3.86967058298667e-86,"ZNF600","162966"
"290","ENSG00000099250",3073.68381726227,-3.56970740462222,0.18077465313726,1.25944015697675e-87,1.05788660034825e-85,"NRP1","8829"
"291","ENSG00000276023",2803.88345191861,2.47273640095948,0.125649039607472,2.1690273725883e-87,1.81569059274653e-85,"DUSP14","11072"
"292","ENSG00000172379",577.620529583923,-3.50556443035145,0.177788176765917,2.1919986159961e-87,1.82867857328355e-85,"ARNT2","9915"
"293","ENSG00000173638",3561.34421057601,-1.9652850752102,0.0998837937330241,3.00897513527781e-87,2.50173332687996e-85,"SLC19A1","6573"
"294","ENSG00000186716",874.333468517779,-2.51744832200919,0.128047481313832,3.25428978758351e-87,2.69655289256962e-85,"BCR","613"
"295","ENSG00000135926",4770.39339234502,1.87374775074209,0.0952169130079831,3.29481621865477e-87,2.72094132642914e-85,"TMBIM1","64114"
"296","ENSG00000189120",668.954883637993,4.72721680547801,0.240159698554336,3.54253991667306e-87,2.91570055490739e-85,"SP6","80320"
"297","ENSG00000162104",389.625574998617,-3.74988196621441,0.190392686670925,3.59311199884091e-87,2.9474333777783e-85,"ADCY9","115"
"298","ENSG00000029153",842.892441000093,-2.5351044723518,0.12900073600289,3.88052125691712e-87,3.17258482894688e-85,"ARNTL2","56938"
"299","ENSG00000123066",1114.63320636249,-3.1342099639777,0.159317652054974,4.30218843805785e-87,3.50564039269917e-85,"MED13L","23389"
"300","ENSG00000168575",1766.57643696113,-2.41358902642878,0.122948829568798,5.56368609741236e-87,4.5185605599746e-85,"SLC20A2","6575"
"301","ENSG00000152684",1671.73271439567,2.38181900658936,0.1213357924438,5.62136212192946e-87,4.55033494272488e-85,"PELO","53918"
"302","ENSG00000170522",363.648689092519,-4.99636508769193,0.254580923793627,9.3515241927575e-87,7.54489585117642e-85,"ELOVL6","79071"
"303","ENSG00000103222",1830.42919875319,-2.72841307674881,0.139136760104557,1.03560908498647e-86,8.32799476310266e-85,"ABCC1","4363"
"304","ENSG00000099814",6483.4750132009,1.89933508993052,0.0969541270914646,1.80597307487765e-86,1.44755234011517e-84,"CEP170B","283638"
"305","ENSG00000119522",731.848777684008,-3.22045328690877,0.16446733790476,2.77817476181827e-86,2.21955349782139e-84,"DENND1A","57706"
"306","ENSG00000227617",426.092264591024,-3.71132406918581,0.189519850551195,3.28956623172595e-86,2.61958412225787e-84,"CERS6-AS1","100861402"
"307","ENSG00000186815",2587.68377924397,-2.0165292502144,0.103231752291404,4.54053668892639e-86,3.60406936470219e-84,"TPCN1","53373"
"308","ENSG00000048392",5154.96826709895,2.37756982768782,0.121787645937888,4.65341069654079e-86,3.68174852109858e-84,"RRM2B","50484"
"309","ENSG00000124225",9929.3482567455,-3.05470351623162,0.156306034707484,5.15062928642204e-86,4.0620413025104e-84,"PMEPA1","56937"
"310","ENSG00000102287",1832.41033730036,2.33197815001298,0.119623789932171,8.02329799992476e-86,6.30728942449213e-84,"GABRE","2564"
"311","ENSG00000180921",5252.7941858182,2.28218306599318,0.117158231043869,1.07713027660096e-85,8.44050296939034e-84,"FAM83H","286077"
"312","ENSG00000143867",486.521117749955,3.00758082174457,0.154281171157214,1.28800061763497e-85,1.00607615123353e-83,"OSR1","130497"
"313","ENSG00000156011",356.655491421273,-4.1922463423235,0.21500244431186,1.66516777224413e-85,1.2953307140803e-83,"PSD3","23362"
"314","ENSG00000171603",2476.24697132813,-2.15828846467493,0.110908770431835,1.66887310168131e-85,1.2953307140803e-83,"CLSTN1","22883"
"315","ENSG00000110328",540.59513059018,-4.18853996321918,0.214836042532459,1.73813804240844e-85,1.34483633331709e-83,"GALNT18","374378"
"316","ENSG00000137801",8052.05343529752,-2.21472792798509,0.113843042134384,1.80624324752453e-85,1.39313610478095e-83,"THBS1","7057"
"317","ENSG00000049618",421.66446583355,-3.75982217006935,0.193490396720491,6.36494990408648e-85,4.89382841058085e-83,"ARID1B","57492"
"318","ENSG00000133812",511.130285437854,-3.06125472672371,0.157736189943795,7.31831550446042e-85,5.6092601368094e-83,"SBF2","81846"
"319","ENSG00000185507",561.699084068462,2.91664681259181,0.15053117002144,1.19154456537022e-84,9.10436559340665e-83,"IRF7","3665"
"320","ENSG00000184678",626.246099166287,3.32591377835046,0.171516663809233,1.21189245560607e-84,9.23108268902173e-83,"H2BC21","8349"
"321","ENSG00000175274",2022.67364978549,2.27553914182921,0.117585036975877,1.28367441092554e-84,9.74757965225101e-83,"TP53I11","9537"
"322","ENSG00000198805",5029.00637758165,2.20481192362234,0.114024566570112,1.79906205576944e-84,1.3619010815388e-82,"PNP","4860"
"323","ENSG00000188559",328.431567488218,-4.72097236793129,0.243841094683437,1.96798198623326e-84,1.48519059004133e-82,"RALGAPA2","57186"
"324","ENSG00000118515",1031.54354664285,3.45899096148637,0.178764120404899,2.90862530887556e-84,2.18833904757027e-82,"SGK1","6446"
"325","ENSG00000276043",925.691232484202,-3.23974579334353,0.167646136834526,4.15962567429628e-84,3.11997366707843e-82,"UHRF1","29128"
"326","ENSG00000114270",3817.13854700279,2.18104050252844,0.113086933665857,4.79223990314563e-84,3.58351427147722e-82,"COL7A1","1294"
"327","ENSG00000187079",2355.21755033861,-3.47794254052732,0.180188846216089,7.40114946183043e-84,5.5175681717421e-82,"TEAD1","7003"
"328","ENSG00000074054",737.579013772962,-2.89549224083421,0.150218169075285,8.17876118069495e-84,6.07880228723955e-82,"CLASP1","23332"
"329","ENSG00000162413",2344.98024630055,2.14702790515207,0.111488996512199,8.53796109928764e-84,6.32660338012774e-82,"KLHL21","9903"
"330","ENSG00000165572",911.238417442616,2.32760414883075,0.120973711976167,1.10649547124584e-83,8.17440193471287e-82,"KBTBD6","89890"
"331","ENSG00000136824",1318.7654056892,-2.29449823468692,0.119254647191821,1.11573814468817e-83,8.21793077320324e-82,"SMC2","10592"
"332","ENSG00000121671",914.719443981922,2.59220671305233,0.134785020301299,1.43923745157402e-83,1.0568915261903e-81,"CRY2","1408"
